"subject"	"activity"	"tBodyAcc.mean...X"	"tBodyAcc.mean...Y"	"tBodyAcc.mean...Z"	"tBodyAcc.std...X"	"tBodyAcc.std...Y"	"tBodyAcc.std...Z"	"tGravityAcc.mean...X"	"tGravityAcc.mean...Y"	"tGravityAcc.mean...Z"	"tGravityAcc.std...X"	"tGravityAcc.std...Y"	"tGravityAcc.std...Z"	"tBodyAccJerk.mean...X"	"tBodyAccJerk.mean...Y"	"tBodyAccJerk.mean...Z"	"tBodyAccJerk.std...X"	"tBodyAccJerk.std...Y"	"tBodyAccJerk.std...Z"	"tBodyGyro.mean...X"	"tBodyGyro.mean...Y"	"tBodyGyro.mean...Z"	"tBodyGyro.std...X"	"tBodyGyro.std...Y"	"tBodyGyro.std...Z"	"tBodyGyroJerk.mean...X"	"tBodyGyroJerk.mean...Y"	"tBodyGyroJerk.mean...Z"	"tBodyGyroJerk.std...X"	"tBodyGyroJerk.std...Y"	"tBodyGyroJerk.std...Z"	"tBodyAccMag.mean.."	"tBodyAccMag.std.."	"tGravityAccMag.mean.."	"tGravityAccMag.std.."	"tBodyAccJerkMag.mean.."	"tBodyAccJerkMag.std.."	"tBodyGyroMag.mean.."	"tBodyGyroMag.std.."	"tBodyGyroJerkMag.mean.."	"tBodyGyroJerkMag.std.."	"fBodyAcc.mean...X"	"fBodyAcc.mean...Y"	"fBodyAcc.mean...Z"	"fBodyAcc.std...X"	"fBodyAcc.std...Y"	"fBodyAcc.std...Z"	"fBodyAccJerk.mean...X"	"fBodyAccJerk.mean...Y"	"fBodyAccJerk.mean...Z"	"fBodyAccJerk.std...X"	"fBodyAccJerk.std...Y"	"fBodyAccJerk.std...Z"	"fBodyGyro.mean...X"	"fBodyGyro.mean...Y"	"fBodyGyro.mean...Z"	"fBodyGyro.std...X"	"fBodyGyro.std...Y"	"fBodyGyro.std...Z"	"fBodyAccMag.mean.."	"fBodyAccMag.std.."	"fBodyBodyAccJerkMag.mean.."	"fBodyBodyAccJerkMag.std.."	"fBodyBodyGyroMag.mean.."	"fBodyBodyGyroMag.std.."	"fBodyBodyGyroJerkMag.mean.."	"fBodyBodyGyroJerkMag.std.."
"62"	2	"STANDING"	0.272546396851852	-0.0159070608407407	-0.107914879944444	-0.93034000462963	-0.8918253113	-0.910882045555556	0.262364476111111	0.490186191666667	0.50332777962963	-0.971648087777778	-0.976853292592593	-0.960031736481481	0.0688105603907407	0.000282401468333333	0.0062558445787037	-0.941472873888889	-0.915765063759259	-0.957403443888889	-0.0110307060611111	-0.0649133042592593	0.0819569524561111	-0.941964173148148	-0.937817182037037	-0.932778024444444	-0.101385675622222	-0.0407568804814815	-0.0532014794203704	-0.943132911111111	-0.969361569074074	-0.956647509814815	-0.906403531481481	-0.921032493148148	-0.906403531481481	-0.921032493148148	-0.938882523703704	-0.932104278888889	-0.91499119537037	-0.923407170555556	-0.961013747592593	-0.962925851111111	-0.938884657037037	-0.902678007014815	-0.931811132037037	-0.927141504259259	-0.892587835485185	-0.906245614074074	-0.946991350925926	-0.922838848592593	-0.954094186111111	-0.941072270555556	-0.913955942111111	-0.959296750185185	-0.933918378518519	-0.949693078888889	-0.93963052462963	-0.944768897037037	-0.931946563888889	-0.936692787592593	-0.929038980555556	-0.928265878518518	-0.939305887777778	-0.923713817444444	-0.940868265740741	-0.925537089259259	-0.965549773703704	-0.961916275925926
"63"	3	"STANDING"	0.277661195901639	-0.0172200878159016	-0.110623911704918	-0.782047522803279	-0.70996500848	-0.783425071245902	0.206312443442623	0.341389183639344	0.352687774229508	-0.988442813114754	-0.983536634754098	-0.976413269344262	0.0831681601311475	0.00462365502721311	0.0113523838432787	-0.793043686229508	-0.74773591657377	-0.854494060911639	-0.0342701444521311	-0.0661635259836066	0.103500122288525	-0.827584293606557	-0.829969566803279	-0.805491133770492	-0.110266521632459	-0.0414389966196721	-0.0560833851967213	-0.817255536557377	-0.891518067213115	-0.851074252131148	-0.746159206819672	-0.800971261377049	-0.746159206819672	-0.800971261377049	-0.791547786311475	-0.774554029562295	-0.782600801770492	-0.823046150360656	-0.865671989016393	-0.869228745740984	-0.785306063180328	-0.719650976945902	-0.805539204754098	-0.78131995704918	-0.722855468311475	-0.788304855409836	-0.806502452901639	-0.761199608229508	-0.842558666032787	-0.797681110852459	-0.750244599704918	-0.864961153114754	-0.79934138704918	-0.848511460314754	-0.803735119508197	-0.837378178360656	-0.821607691688525	-0.824012328032787	-0.798570194229508	-0.832943618327869	-0.79513508652459	-0.752299741672131	-0.836285435327869	-0.845401074098361	-0.877851316426229	-0.867338458688525
"64"	4	"STANDING"	0.276055490178571	-0.0163976213089286	-0.112296745178571	-0.985901900892857	-0.936396899107143	-0.946776440714286	0.830477893928571	-0.146594462678571	0.0585051221964286	-0.986746265357143	-0.968654162321429	-0.953088172321429	0.0770949770892857	0.0124500226742857	0.000899840645	-0.985164200892857	-0.971562389285714	-0.985169106964286	-0.0285770580803571	-0.0815550482321429	0.0847854459642857	-0.940359618035714	-0.962161695892857	-0.952130946964286	-0.0989252073714286	-0.0397924055821429	-0.0538960631414286	-0.976983474464286	-0.987463868571429	-0.985117295357143	-0.953611856428571	-0.956400600178571	-0.953611856428571	-0.956400600178571	-0.982487162678571	-0.981628783571429	-0.928714098214286	-0.923612361785714	-0.985165808928571	-0.985360093214286	-0.985200159642857	-0.949459425714286	-0.964647058928571	-0.986316709642857	-0.933791036607143	-0.941509309285714	-0.985350210357143	-0.971171081428571	-0.982174361607143	-0.986307099285714	-0.974277634821429	-0.986916650535714	-0.94494210625	-0.970632128571429	-0.960473832678571	-0.940310208035714	-0.958055602321429	-0.954204498571429	-0.966113874642857	-0.957499770535714	-0.980305582321429	-0.982396488928571	-0.951412006071429	-0.920930499285714	-0.985921159285714	-0.985446146071429
"65"	5	"STANDING"	0.269337356232143	-0.0161091082285714	-0.113772440678571	-0.792992091785714	-0.8059553175	-0.895412250535714	0.262505893392857	0.257186283982143	0.282974372303571	-0.963083386785714	-0.977765523392857	-0.9680770775	0.0716453784642857	0.0147096075957357	-0.000555590715696428	-0.815356493571429	-0.83929919	-0.919488252678571	-0.0413290090357143	-0.059382702625	0.0782351498928571	-0.849317595892857	-0.888999334107143	-0.875074146732143	-0.0914227130892857	-0.0375784380201786	-0.0509312695214286	-0.869327192928571	-0.926019441071429	-0.881292200042321	-0.792060817678571	-0.815196999464286	-0.792060817678571	-0.815196999464286	-0.843420961071429	-0.831060745	-0.824441611071429	-0.838609767375	-0.901375598785714	-0.91725286625	-0.807963291071429	-0.810512430357143	-0.898232694607143	-0.78777426	-0.815319223928571	-0.902276991071429	-0.823727063035714	-0.845175244821429	-0.912793538392857	-0.823015933035714	-0.844256443214286	-0.924656611607143	-0.831889699232143	-0.892405205892857	-0.854317592125	-0.855718493571429	-0.889069939464286	-0.894531996785714	-0.802361189642857	-0.852603678982143	-0.818870765178571	-0.848073388571429	-0.864119128642857	-0.849851610464286	-0.914289867857143	-0.927249944464286
"66"	6	"STANDING"	0.272268290526316	-0.0194169860019298	-0.111948231842105	-0.345086257877193	-0.174731157263158	-0.401697135350877	0.849819336140351	-0.377859809122807	-0.227274800175439	-0.952649635614035	-0.95614712877193	-0.929346770701754	0.0663977681403509	0.00307905707359649	0.00246237990561404	-0.461055497677193	-0.414131533375439	-0.596464990439649	-0.0480650160982456	-0.050299968745614	0.0967698460877193	-0.621960354649123	-0.572275952982456	-0.415934524192982	-0.0955294688	-0.038440015522807	-0.0669875167017544	-0.676321241929825	-0.661781697368421	-0.652679674385965	-0.263697415231579	-0.341454385087719	-0.263697415231579	-0.341454385087719	-0.463119233608772	-0.435328761278947	-0.429159345807018	-0.562422291196491	-0.653975459298246	-0.698644918421053	-0.396447734494737	-0.246391659566667	-0.450723225740351	-0.327152266	-0.191411741719298	-0.42308858662807	-0.478453138438596	-0.428304901	-0.564302939684211	-0.491444716138596	-0.440273767970175	-0.627110487298246	-0.566373053859649	-0.555797629	-0.444352954280702	-0.641754277105263	-0.58665601368421	-0.464708701405263	-0.341147070824561	-0.444829331105263	-0.414600970452982	-0.469225635333333	-0.589545817719298	-0.621279182842105	-0.685854635789474	-0.739349116140351
"67"	7	"STANDING"	0.29296885754717	-0.0191811676886792	-0.100340621664151	-0.251943659264151	-0.159195152359811	-0.442079902603774	0.748565783207547	-0.155863524339623	0.0122454957924528	-0.957225113773585	-0.95075888490566	-0.928019109433962	0.0940946395320755	-0.00357187938490566	-0.0143840253471698	-0.377951132028302	-0.365815570320755	-0.623216024830189	0.0246828146060377	-0.120760942128302	0.0616574865339623	-0.529924108283019	-0.594954785660377	-0.512883290754717	-0.110745152320755	-0.0448147146075472	-0.0700255396490566	-0.558694198113208	-0.716936110943396	-0.606675390377359	-0.201753446040377	-0.288448889137736	-0.201753446040377	-0.288448889137736	-0.414122829924528	-0.378760550622642	-0.402617346679245	-0.502645812264151	-0.652966192264151	-0.691577035849057	-0.335059072	-0.220613978962264	-0.491402528962264	-0.22445390990566	-0.18210004415283	-0.460716407254717	-0.434372738811321	-0.403708203837736	-0.596445742679245	-0.376849518711321	-0.367866743169811	-0.64858479228	-0.454139308443396	-0.598112198679245	-0.463728538358491	-0.556601339490566	-0.597547702830189	-0.576269074528302	-0.292722035466038	-0.397751421469811	-0.375531169230189	-0.388574938603774	-0.563774323207547	-0.548974390943396	-0.698071208490566	-0.70680884509434
"68"	8	"STANDING"	0.269388785259259	-0.021369617187037	-0.110279342962963	-0.650915602346852	-0.585159030148148	-0.679170675322222	0.484495124814815	0.124051057962963	0.308311330314815	-0.962262914074074	-0.965230750925926	-0.952610987037037	0.0811413212777778	0.026995266417037	0.00814367756227778	-0.670250862407407	-0.679591101722222	-0.811943554074074	0.0043868282037037	-0.0531534427555556	0.0534129845277778	-0.789508403888889	-0.795101998333333	-0.709615493648148	-0.107530684942778	-0.0482281928648148	-0.0627001623351852	-0.801908206111111	-0.884678642407407	-0.832107106851852	-0.60110009	-0.699237058	-0.60110009	-0.699237058	-0.697954923546296	-0.684461801111111	-0.69484886487037	-0.726495847748148	-0.849453086666667	-0.879025003148148	-0.686252212818519	-0.624356754475926	-0.720111966611111	-0.638327223861111	-0.591790857868518	-0.682405405388889	-0.676824991644444	-0.682643946314815	-0.791859108148148	-0.693711844602778	-0.69971480002963	-0.830892057592593	-0.742623754074074	-0.812981877222222	-0.717361115259259	-0.804729870555556	-0.786879280925926	-0.734047100685185	-0.674833994925926	-0.761933251111111	-0.671253993461111	-0.703654709981481	-0.771964498148148	-0.743806751092593	-0.879051859074074	-0.887498931666667
"69"	9	"STANDING"	0.271246376222222	-0.02032064608	-0.114160718711111	-0.741162293955556	-0.713365275311111	-0.761951108422222	0.0576224048888889	0.326669635333333	0.360163689333333	-0.969986787333333	-0.985285614	-0.969840394888889	0.0835865924711111	0.00805567123888889	-0.0324602860175556	-0.739040866333333	-0.741917923713333	-0.794759448288889	-0.0128033232822222	-0.0997216083311111	0.0954374449777778	-0.763697263542222	-0.744511816755556	-0.773723563311111	-0.0705298605555556	-0.0471747610888889	-0.0558324306888889	-0.739331222262222	-0.791932427777778	-0.800597082442222	-0.718471866222222	-0.757138359312667	-0.718471866222222	-0.757138359312667	-0.733831312	-0.759654937777778	-0.708817770933333	-0.734453255535556	-0.779053924155556	-0.797901962644444	-0.759934347791111	-0.720638204288889	-0.760304646355556	-0.734918043791111	-0.727302975866667	-0.782887161464444	-0.757915468622222	-0.757400816066667	-0.779825765044444	-0.742710314711111	-0.742199227111111	-0.808650196244444	-0.701969285777778	-0.742083362151111	-0.754169281755556	-0.783918761684444	-0.749329431177778	-0.801752810444444	-0.733956887244444	-0.809615337888889	-0.743917393284889	-0.782519376222222	-0.7532170226	-0.767606326757778	-0.798879561777778	-0.810948314266667
"70"	10	"STANDING"	0.280606795681818	-0.0141182973886364	-0.107648781590909	-0.983377630909091	-0.954435379318182	-0.9585577175	0.823794305	-0.0257803713636364	0.107726684545455	-0.978958863863636	-0.976022438636364	-0.965126845227273	0.0760258615454545	0.00564008140840909	-0.00483472272363636	-0.986874936136364	-0.979100945909091	-0.987468240227273	-0.0320119705454545	-0.0642383332756818	0.0623890262727273	-0.9783301125	-0.970379594090909	-0.959285294545455	-0.0970741985227273	-0.0431963616136364	-0.0450210167681818	-0.988448669090909	-0.988069049545454	-0.986151805227273	-0.966786137727273	-0.962448027727273	-0.966786137727273	-0.962448027727273	-0.985582446136364	-0.987124003181818	-0.958062504772727	-0.959383848636364	-0.9888416775	-0.988432163863636	-0.984060612727273	-0.963396570227273	-0.972991467045455	-0.9830909375	-0.952378274318182	-0.953737430681818	-0.986848720681818	-0.978876370909091	-0.985384797272727	-0.9881305875	-0.980994606818182	-0.988133475	-0.977510176590909	-0.975515090454545	-0.963006562045455	-0.978749546590909	-0.9678222925	-0.961755396590909	-0.971905399772727	-0.962584766363636	-0.986327810909091	-0.987009077954546	-0.970524034545455	-0.959285253863636	-0.988299234090909	-0.989110591590909
"71"	11	"STANDING"	0.284790960851064	-0.0158985605731915	-0.11038042326617	-0.651664850468085	-0.540060039489362	-0.656748569361702	0.808074664680851	-0.195641362787234	-0.178826764914894	-0.96741189212766	-0.960750061914894	-0.945153901702128	0.0777921867255319	0.00138094031425532	-0.0143850382942979	-0.720923801638298	-0.685538628191489	-0.806175205680851	-0.0288650063725532	-0.0634893238297872	0.0614350921914894	-0.783147678297872	-0.765900167234043	-0.592782879638298	-0.120885249851064	-0.0448556265404255	-0.00925177524042553	-0.818366605106383	-0.826782066957447	-0.808571579361702	-0.591899224106383	-0.648539887574468	-0.591899224106383	-0.648539887574468	-0.718808658319149	-0.718913063531915	-0.638140773595745	-0.725438337659574	-0.817031372595745	-0.842939574978723	-0.698145473693617	-0.593780862255319	-0.706935538361702	-0.635930984521277	-0.542458166489362	-0.65759971787234	-0.729550008446809	-0.689349103489362	-0.784498067446809	-0.737370084957447	-0.704143931765957	-0.826848720106383	-0.74084992787234	-0.758993430212766	-0.673140298297872	-0.797575961744681	-0.772883775021277	-0.608817859978723	-0.653378940340426	-0.700886415829787	-0.704241527404255	-0.739929222702128	-0.752895851702128	-0.75541554787234	-0.834072565234043	-0.867053223617021
"72"	12	"STANDING"	0.275769098032787	-0.0173105447131148	-0.107594587770492	-0.779917921237705	-0.718689111213115	-0.796028330362295	0.762325466557377	-0.121667151655738	0.116772138032787	-0.972471208032787	-0.967797920491803	-0.950529193442623	0.070064887657377	0.00888186755245902	-0.0139224817632787	-0.791727670711475	-0.731503262622951	-0.848297408196721	0.00394969833344262	-0.0980680963934426	0.0761646324245902	-0.841071206065574	-0.85238520852459	-0.80657235095082	-0.0934857539344262	-0.0310796603786885	-0.055384107557377	-0.82336193295082	-0.910542888852459	-0.853250422459016	-0.74432509747541	-0.790923793852459	-0.74432509747541	-0.790923793852459	-0.781493970754098	-0.779693415508197	-0.792650724704918	-0.830313678196721	-0.876510590491803	-0.889800950163934	-0.804046932213115	-0.725319002860656	-0.811015546885246	-0.771485673970492	-0.733636464836066	-0.803689187844262	-0.808394907672131	-0.747951914754098	-0.83699466852459	-0.792968988967213	-0.732135971672131	-0.858079772459016	-0.801632790819672	-0.859149504918033	-0.798070889754098	-0.854040748852459	-0.849747168852459	-0.827226663114754	-0.77166145592459	-0.835330611803279	-0.780330982442623	-0.78117686295082	-0.850809073934426	-0.846195353278689	-0.896663202786885	-0.889218924918033
"73"	13	"STANDING"	0.260155680263158	-0.0198958046625263	-0.127269854538211	0.0110769533614035	0.182885341759474	-0.0790338930807018	0.845585406491228	-0.260404839122807	-0.163282212754386	-0.926974047368421	-0.93559369754386	-0.897942845263158	0.113499627006842	0.021103283754386	0.00527861728070175	0.0310759695650877	0.0669195720561404	-0.207214232982456	-0.0608358403315789	-0.070158565322807	0.0764239382894737	-0.239745848684211	-0.111154200385965	-0.120317409077193	-0.0998929299508772	-0.0355865893631579	-0.0627875674964912	-0.163503549268421	-0.226835891740351	-0.23021318375614	0.115930427731579	-0.0167479913157895	0.115930427731579	-0.0167479913157895	0.0405542362631579	0.0311050337192982	0.0472492827912281	-0.142919272984211	-0.193989631350877	-0.266669935735088	-0.00301171624754386	0.169147774738596	-0.0596661308421053	0.0136376550298246	0.113666190816667	-0.169480119510526	-0.00968938439578947	0.0136224789385965	-0.138778321245614	-0.0214104164035088	0.0505318078701754	-0.274656637526316	-0.0561531700526316	-0.0588978588421053	-0.0255022712350877	-0.300189402524561	-0.154225251361403	-0.23908354845614	0.103181076984211	-0.246750670736842	0.0871035469368421	-0.0599160872631579	-0.135958567849123	-0.303916791885965	-0.252046314270175	-0.342558825596491
"74"	14	"STANDING"	0.271062259366667	-0.0157249275260167	-0.0946962649166667	-0.419098750633333	-0.21488973394	-0.367071423916667	0.6257009585	-0.0893098123166667	0.09093151915	-0.962879633833333	-0.955563608666667	-0.92458684	0.10583766302	-0.0199021590983333	-0.0317433338813333	-0.358513099264333	-0.321914428729883	-0.55150613445	-0.0352671107116667	-0.063534170755	0.090618047145	-0.5551942526	-0.525951505166667	-0.4918023622	-0.11093995141	-0.0333481415016667	-0.0635274548866667	-0.494980549	-0.626087355333333	-0.597260697	-0.291742783633333	-0.413254482383333	-0.291742783633333	-0.413254482383333	-0.381838837215	-0.324290256008333	-0.42560760977	-0.50691835	-0.5865028977	-0.597714812666667	-0.431246333083333	-0.239123251926667	-0.452386740133333	-0.415935530683333	-0.253453755595	-0.373207106268333	-0.41592950817	-0.359665522383333	-0.53288759161	-0.358139534491667	-0.326724020163333	-0.568716862516667	-0.4447700235	-0.525683122666667	-0.454831819633333	-0.592252117333333	-0.532201015	-0.55195947	-0.376986064883333	-0.528794250783333	-0.352689255128333	-0.296319971255	-0.529082812333333	-0.579144373731667	-0.625828386166667	-0.592126497666667
"75"	15	"STANDING"	0.256366527924528	-0.0247516047515094	-0.0762087042264151	-0.679349033733962	-0.519988445566038	-0.526423417622642	0.412903214528302	0.181703939584906	0.201591591131321	-0.939555952264151	-0.882308689320755	-0.864279507169811	0.101089824650943	0.0161164072077358	-0.0281487293377358	-0.655089613754717	-0.623810447698113	-0.675060580188679	-0.0227913268490566	-0.0733630000735849	0.112766771490566	-0.738824563584906	-0.603759513226415	-0.675273095932076	-0.0918302396981132	-0.0470164586292453	-0.0884618888867924	-0.733906434528302	-0.634071926792453	-0.769608650943396	-0.510744463898113	-0.588913084163774	-0.510744463898113	-0.588913084163774	-0.632164942667925	-0.612127857981132	-0.583549484849057	-0.603132910879245	-0.68109650054717	-0.638047323150943	-0.664285993024528	-0.54662984409434	-0.577001910245283	-0.686807557528302	-0.539683069226415	-0.538021977188679	-0.677962216245283	-0.642324462811321	-0.664538166203774	-0.662840992716981	-0.630315842988679	-0.685407182754717	-0.686322138207547	-0.612778838245283	-0.674053756075472	-0.756823630188679	-0.603266166169811	-0.705830255962264	-0.576213858075472	-0.666785977832075	-0.60866797809434	-0.621476848	-0.615900882339623	-0.667279339773585	-0.65162969509434	-0.648390372264151
"76"	16	"STANDING"	0.272587390435897	-0.0161753462734615	-0.1106213915	-0.880661931385897	-0.791122023051282	-0.828767991666667	0.535169566871795	0.161448742128205	0.316930861233333	-0.967124800384615	-0.952863097435897	-0.930341313076923	0.0738950992025641	0.0175560262903846	0.00311229492602564	-0.895557314615385	-0.868611590474359	-0.914386887679487	-0.0384251370192308	-0.0900684378974359	0.101741562992308	-0.873772133717949	-0.878303029	-0.883788247179487	-0.0882789115410256	-0.0335000944871795	-0.0445302825320513	-0.90006228025641	-0.931511099705128	-0.923206067692308	-0.827775810294872	-0.83518824	-0.827775810294872	-0.83518824	-0.890512684871795	-0.88118476974359	-0.832466837538462	-0.852091367666667	-0.920926162051282	-0.923316527038462	-0.882586182435897	-0.813903774358974	-0.860389242564103	-0.8808492095	-0.793182703820513	-0.826738412153846	-0.896146202307692	-0.872976937935897	-0.904851642692308	-0.904698773076923	-0.873340051717949	-0.922843655538461	-0.859557605	-0.891294316538462	-0.882614035569231	-0.879302713589744	-0.873384528294872	-0.895029878974359	-0.845783770384615	-0.856152267397436	-0.880763742692308	-0.881794648717949	-0.874583286358974	-0.864546114487179	-0.924065516064103	-0.927627165294872
